Id,Zeitstempel,MaschinenID,MachineLabel,OrderID,ConfirmationID,MaterialID,Tools,Component,ProgramName,LineNumber,BlockNr,Block,ProgramStatus,OperationMode,cmdSpeed,actSpeed,Override,feedRateOverride,Pos_AX_mm,Pos_AY_mm,Pos_AZ_mm,Pos_ax5,Pos_ax8,Current_AX,Current_AY,Current_AZ,Current_ax5,Current_ax8,Temp_AX,Temp_AY,Temp_AZ,Temp_ax5,Temp_ax8,Torque_AX,Torque_AY,Torque_AZ,Torque_ax5,Torque_ax8,reserve_1,reserve_2,reserve_3,reserve_4,reserve_5,Update_am,Update_durch,Spannung,Strom,WirkLeistung,Arbeit
584,2025-08-06 09:28:05.980,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,900,"898,132",100,100,"-4,86353",108,288,0,NULL,"0,22251","0,114844","-0,051709","0,042194","-0,179688","29,5","37,6","29,8064","23,6","43,8017","0,056","0,026","-0,01","0,022","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
585,2025-08-06 09:28:11.997,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,900,"903,625",100,100,4,108,"289,776",0,NULL,"0,087671","0,124841","0,398438","0,04295","-0,19043","29,5998","37,6","29,8341","23,5637","43,8","0,026","0,028","0,092","0,023","-0,057",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,2025-08-06 09:28:20.903,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1000,"997,925",100,100,"-35,5969",108,288,0,NULL,"0,220715","0,117664","-0,048193","0,04314","-0,133301","29,6","37,6","29,8996","23,6","43,6568","0,056","0,028","-0,013","0,022","-0,056",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,2025-08-06 09:28:26.920,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1000,"997,009",100,100,"-24,9502",108,288,0,NULL,"0,21687","0,118176","-0,043066","0,038788","-0,19043","29,5463","37,6377","29,8332","23,6","43,6","0,063","0,028","-0,011","0,021","-0,066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,2025-08-06 09:28:32.920,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1000,"1004,33",100,100,"-14,6502",108,288,0,NULL,"0,219177","0,115613","-0,043945","0,042194","-0,155273","29,6","37,6649","29,9","23,6","43,5104","0,053","0,027","-0,011","0,022","-0,075",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
589,2025-08-06 09:28:39.030,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1000,"998,84",100,100,"-4,32353",108,288,0,NULL,"0,241736","0,116638","-0,044531","0,04314","-0,162598","29,6","37,618","29,856","23,6","43,4014","0,061","0,027","-0,012","0,023","-0,063",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
590,2025-08-06 09:28:45.040,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1000,"999,756",100,100,4,108,"289,823",0,NULL,"0,085876","0,131506","0,370459","0,046356","-0,152344","29,6","37,6437","29,8913","23,6","43,4","0,02","0,027","0,086","0,024","-0,06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
591,2025-08-06 09:28:53.960,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1100,"1103,21",100,100,"-35,3369",108,288,0,NULL,"0,196362","0,11228","-0,050977","0,044653","-0,197754","29,6","37,638","29,9","23,6","43,4","0,044","0,026","-0,012","0,023","-0,06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
592,2025-08-06 09:28:59.973,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1100,"1102,29",100,100,"-24,0035",108,288,0,NULL,"0,205847","0,114331","-0,047314","0,044843","-0,150391","29,6","37,6702","29,9","23,6","43,3","0,06","0,027","-0,013","0,023","-0,042",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
593,2025-08-06 09:29:06.037,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1100,"1100,46",100,100,"-15,5169",108,288,0,NULL,"0,281213","0,113818","-0,045264","0,045599","-0,153809","29,6","37,7","29,8976","23,6","43,3","0,053","0,027","-0,011","0,023","-0,066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
594,2025-08-06 09:29:11.993,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1100,"1098,63",100,100,"-4,54353",108,288,0,NULL,"0,221997","0,111768","-0,048779","0,044275","-0,140625","29,6","37,7","29,9","23,6","43,2","0,061","0,026","-0,01","0,023","-0,101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
595,2025-08-06 09:29:18.007,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1100,"1104,13",100,100,"3,80314",108,288,0,NULL,"0,248401","0,11228","-0,045703","0,043518","-0,134766","29,6","37,7","29,9","23,6","43,2","0,056","0,027","0,078","0,023","-0,065",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
596,2025-08-06 09:29:26.930,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1200,"1201,17",100,100,"-34,5902",108,288,0,NULL,"0,229687","0,117407","-0,042627","0,04787","-0,133301","29,6","37,7","29,9","23,6","43,1","0,051","0,026","-0,012","0,025","-0,084",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
597,2025-08-06 09:29:32.930,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1200,"1202,09",100,100,"-24,9502",108,288,0,NULL,"0,206616","0,117151","-0,054199","0,044843","-0,172363","29,6","37,7","29,9","23,6","43,1","0,051","0,028","-0,011","0,024","-0,053",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
598,2025-08-06 09:29:38.940,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1200,"1200,26",100,100,"-15,9769",108,288,0,NULL,"0,209692","0,116895","-0,049951","0,045221","-0,15332","29,6","37,7","29,9","23,6","43,037","0,056","0,028","-0,012","0,024","-0,065",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
599,2025-08-06 09:29:44.943,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1200,"1203,92",100,100,"-4,82353",108,288,0,NULL,"0,189441","0,117664","-0,053467","0,049384","-0,193359","29,6","37,7345","29,9","23,6","42,9802","0,047","0,028","-0,013","0,025","-0,064",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
600,2025-08-06 09:29:51.060,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1200,"1199,34",100,100,4,108,"288,663",0,NULL,"0,083826","0,121252","0,309814","0,045599","-0,144043","29,6","37,7493","29,9","23,6","42,9","0,019","0,032","0,078","0,024","-0,105",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601,2025-08-06 09:29:59.970,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1300,"1301,88",100,100,"-33,6902",108,288,0,NULL,"0,221741","0,115613","-0,045117","0,041626","-0,149902","29,6","37,7","29,9","23,6","42,9","0,05","0,027","-0,01","0,023","-0,109",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
602,2025-08-06 09:30:06.027,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1300,"1301,88",100,100,"-25,5435",108,288,0,NULL,"0,271729","0,111768","-0,043359","0,040869","-0,177246","29,6","37,764","29,9","23,6","42,9","0,048","0,027","-0,013","0,021","-0,072",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
603,2025-08-06 09:30:11.997,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1300,"1300,96",100,100,"-14,7302",108,288,0,NULL,"0,235583","0,111768","-0,044238","0,039734","-0,161621","29,6001","37,7356","29,9","23,6","42,8802","0,052","0,027","-0,013","0,02","-0,077",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,2025-08-06 09:30:18.000,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1300,"1299,13",100,100,"-4,2502",108,288,0,NULL,"0,252246","0,114075","-0,043945","0,037274","-0,206543","29,6574","37,7226","29,8643","23,6","42,8","0,056","0,026","-0,01","0,02","-0,069",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
605,2025-08-06 09:30:24.013,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1300,"1299,13",100,100,4,108,"289,73",0,NULL,"0,092541","0,105615","0,365625","0,03576","-0,134277","29,6083","37,7256","29,9","23,6161","42,8","0,027","0,028","0,084","0,018","-0,09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
606,2025-08-06 09:30:33.020,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1400,"1399,84",100,100,"-35,4902",108,288,0,NULL,"0,22533","0,11228","-0,046436","0,037274","-0,217285","29,6448","37,7857","29,9","23,6","42,7987","0,044","0,027","-0,013","0,02","-0,089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
607,2025-08-06 09:30:39.037,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1400,"1396,18",100,100,"-25,5102",108,288,0,NULL,"0,270959","0,113818","-0,04541","0,04068","-0,196289","29,6527","37,7392","29,9","23,6","42,7","0,054","0,026","-0,013","0,021","-0,088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,2025-08-06 09:30:45.037,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1400,"1399,84",100,100,"-14,7035",108,288,0,NULL,"0,221997","0,1151","-0,044531","0,04314","-0,197266","29,6052","37,7643","29,9","23,6","42,6996","0,054","0,028","-0,013","0,021","-0,101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
609,2025-08-06 09:30:51.037,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1400,"1400,76",100,100,"-5,06353",108,288,0,NULL,"0,215588","0,1151","-0,056689","0,044086","-0,151855","29,623","37,7998","29,9","23,6","42,6358","0,051","0,028","-0,014","0,023","-0,107",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
610,2025-08-06 09:30:57.053,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1400,"1401,67",100,100,4,108,"288,583",0,NULL,"0,092285","0,121765","0,320508","0,043329","-0,160156","29,6994","37,7963","29,9","23,6006","42,6","0,022","0,033","0,073","0,023","-0,089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
611,2025-08-06 09:31:05.963,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1500,"1497,8",100,100,"-34,9502",108,288,0,NULL,"0,199695","0,117664","-0,043652","0,04295","-0,159668","29,7002","37,8","29,9","23,6","42,6","0,051","0,028","-0,011","0,022","-0,081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
612,2025-08-06 09:31:11.970,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1500,"1499,63",100,100,"-26,1102",108,288,0,NULL,"0,229431","0,113818","-0,053467","0,04314","-0,175781","29,7","37,8","29,9","23,6","42,6","0,053","0,027","-0,011","0,022","-0,068",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
613,2025-08-06 09:31:18.073,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1500,"1499,63",100,100,"-15,0035",108,288,0,NULL,"0,192261","0,113306","-0,055518","0,046167","-0,169922","29,7","37,8","29,9","23,6001","42,6","0,058","0,027","-0,012","0,024","-0,067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
614,2025-08-06 09:31:24.077,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1500,"1503,3",100,100,"-4,5302",108,288,0,NULL,"0,214819","0,112793","-0,054053","0,046167","-0,151367","29,7","37,8","29,9","23,6003","42,6","0,042","0,027","-0,014","0,024","-0,075",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
615,2025-08-06 09:31:30.077,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1500,"1498,72",100,100,4,108,"288,443",0,NULL,"0,097668","0,129456","0,372803","0,046167","-0,17627","29,7","37,8","29,9","23,6","42,5926","0,026","0,031","0,074","0,025","-0,079",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
616,2025-08-06 09:31:38.993,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1600,"1597,6",100,100,"-35,7702",108,288,0,NULL,"0,207898","0,121509","-0,050098","0,04541","-0,197266","29,7865","37,8","29,9","23,602","42,5","0,062","0,028","-0,014","0,024","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
617,2025-08-06 09:31:45.007,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1600,"1600,34",100,100,"-23,7835",108,288,0,NULL,"0,206873","0,118176","-0,049658","0,045599","-0,169434","29,7379","37,7999","29,9","23,6018","42,5","0,048","0,027","-0,014","0,023","-0,089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,2025-08-06 09:31:51.027,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1600,"1598,51",100,100,"-15,7969",108,288,0,NULL,"0,251221","0,116125","-0,043213","0,044086","-0,221191","29,7954","37,8","29,9","23,6804","42,5","0,05","0,027","-0,014","0,023","-0,094",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
619,2025-08-06 09:31:57.133,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1600,"1598,51",100,100,"-5,3302",108,288,0,NULL,"0,21687","0,116125","-0,055811","0,043707","-0,200195","29,8","37,8","29,9","23,6004","42,5","0,054","0,027","-0,011","0,023","-0,068",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
620,2025-08-06 09:32:03.147,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1600,"-14,6484",100,100,"0,73067",108,290,0,NULL,"-1,21919","0,130481","0,269092","0,044843","-0,185547","29,7993","37,8","29,9","23,6133","42,5","0,023","0,029","0,077","0,023","-0,107",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
621,2025-08-06 09:32:12.053,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1700,"1702,88",100,100,"-35,3969",108,288,0,NULL,"0,211743","0,116895","-0,039111","0,038977","-0,22168","29,8","37,8","29,9","23,6019","42,5","0,045","0,027","-0,012","0,021","-0,114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
622,2025-08-06 09:32:18.057,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1700,"1701,05",100,100,"-24,2569",108,288,0,NULL,"0,268396","0,113818","-0,048486","0,04068","-0,208496","29,8","37,8","29,9","23,6605","42,5","0,058","0,027","-0,01","0,021","-0,078",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,2025-08-06 09:32:24.060,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1700,"1700,13",100,100,"-13,4435",108,288,0,NULL,"0,24635","0,117407","-0,041455","0,042004","-0,1875","29,8","37,8","29,9","23,6482","42,5","0,056","0,027","-0,01","0,022","-0,078",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
624,2025-08-06 09:32:30.057,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1700,"1697,39",100,100,"-3,9702",108,288,0,NULL,"0,227637","0,1151","-0,049072","0,042761","-0,176758","29,8","37,8","29,9","23,6586","42,4994","0,049","0,027","-0,013","0,023","-0,074",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
625,2025-08-06 09:32:36.160,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1700,"1695,56",100,100,4,108,"289,67",0,NULL,"0,100232","0,113818","0,416602","0,039166","-0,174805","29,8","37,8","29,9249","23,6061","42,4725","-0,037","0,031","-0,013","0,022","-0,071",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
626,2025-08-06 09:32:45.080,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1800,"1800,84",100,100,"-34,1902",108,288,0,NULL,"0,192773","0,116382","-0,048047","0,040112","-0,195801","29,8","37,8","29,9","23,6471","42,5","0,051","0,027","-0,009","0,021","-0,115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
627,2025-08-06 09:32:51.087,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1800,"1799,93",100,100,"-23,7102",108,288,0,NULL,"0,218152","0,117664","-0,050098","0,045221","-0,173828","29,8","37,8","29,9","23,6305","42,5","0,049","0,028","-0,013","0,023","-0,058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
628,2025-08-06 09:32:57.100,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1800,"1799,93",100,100,"-14,3969",108,288,0,NULL,"0,180469","0,117407","-0,050244","0,042004","-0,212402","29,8","37,8","29,9007","23,6888","42,5","0,054","0,028","-0,013","0,022","-0,083",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
629,2025-08-06 09:33:03.107,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1800,"1800,84",100,100,"-5,41686",108,288,0,NULL,"0,217639","0,11792","-0,047754","0,042572","-0,186035","29,8","37,8","29,9","23,6999","42,5","0,053","0,028","-0,012","0,023","-0,078",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
630,2025-08-06 09:33:09.120,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1800,"1799,93",100,100,4,108,"289,236",0,NULL,"0,090491","0,112793","0,399023","0,04068","-0,185059","29,8","37,8","29,9","23,6194","42,5","0,045","0,032","0,086","0,021","-0,058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
631,2025-08-06 09:33:18.030,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1900,"1899,72",100,100,"-34,9569",108,288,0,NULL,"0,203796","0,117664","-0,045703","0,044464","-0,240723","29,8","37,8103","29,9683","23,6026","42,5","0,044","0,027","-0,012","0,023","-0,089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
632,2025-08-06 09:33:24.033,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1900,"1900,63",100,100,"-25,3235",108,288,0,NULL,"0,207385","0,116125","-0,049805","0,046924","-0,195801","29,8","37,825","29,9001","23,6","42,5","0,061","0,028","-0,014","0,025","-0,073",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
633,2025-08-06 09:33:30.150,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1900,"1899,72",100,100,"-14,6702",108,288,0,NULL,"0,220459","0,114587","-0,050098","0,049384","-0,150879","29,8","37,8121","29,9013","23,6876","42,5918","0,051","0,027","-0,013","0,025","-0,101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
634,2025-08-06 09:33:36.150,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1900,"1899,72",100,100,"-4,86353",108,288,0,NULL,"0,212","0,113306","-0,055078","0,05014","-0,186035","29,8","37,8029","29,993","23,616","42,5998","0,061","0,027","-0,011","0,026","-0,068",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,2025-08-06 09:33:42.160,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1900,"1898,8",100,100,4,108,"289,29",0,NULL,"0,09126","0,100488","0,401807","0,052222","-0,232422","29,8","37,8259","29,9405","23,6302","42,5999","0,021","0,03","0,099","0,027","-0,107",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
636,2025-08-06 09:33:51.073,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,2000,"1997,68",100,100,"-34,9502",108,288,0,NULL,"0,208923","0,115869","-0,045996","0,048627","-0,156738","29,8","37,8043","29,9689","23,6888","42,6","0,059","0,027","-0,011","0,026","-0,113",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
637,2025-08-06 09:33:57.087,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,2000,"2000,43",100,100,"-24,6169",108,288,0,NULL,"0,211487","0,115869","-0,048047","0,043518","-0,1875","29,8","37,8296","29,9244","23,6","42,6","0,049","0,027","-0,013","0,022","-0,123",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
638,2025-08-06 09:34:03.100,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,2000,"2002,26",100,100,"-15,9769",108,288,0,NULL,"0,198413","0,115356","-0,057275","0,042761","-0,230469","29,8","37,8999","29,9743","23,6061","42,6","0,061","0,027","-0,015","0,022","-0,097",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
